chr	probe_start	probe_end	TargetID	DesignName	side	gene_name
chr19	36024503	36024623	GAPDHS:36024313:NM_014364_refseq	Design4_Design5	R	GAPDHS
chr19	36036293	36036413	TMEM147:36036501:NM_001242597_refseq__TMEM147-AS1:36036931:NR_038396_refseq	Design4_Design5	L	TMEM147
chr19	36037017	36037137	TMEM147:36036501:NM_001242597_refseq__TMEM147-AS1:36036931:NR_038396_refseq	Design4_Design5	R	TMEM147
chr19	36054601	36054721	ATP4A:36054560:NM_000704_refseq	Design4_Design5	R	ATP4A
chr19	36103856	36103976	HAUS5:36103645:NM_015302_refseq	Design4_Design5	R	HAUS5
chr19	36119699	36119819	RBM42:36119979:NM_024321_refseq	Design4_Design5	L	RBM42
chr19	36120422	36120542	RBM42:36119979:NM_024321_refseq	Design4_Design5	R	RBM42
chr19	36130203	36130323	ETV2:36132638:NM_001300974_refseq	Design4_Design5	L	ETV2
chr19	36133429	36133549	ETV2:36132638:NM_001300974_refseq	Design4_Design5	R	ETV2
chr19	36138974	36139094	COX6B1:36139124:NM_001863_refseq	Design4_Design5	L	COX6B1
chr19	36139684	36139804	COX6B1:36139124:NM_001863_refseq	Design4_Design5	R	COX6B1
chr19	36157077	36157197	UPK1A:36157417:NM_001281443_refseq	Design4_Design5	L	UPK1A
chr19	36157632	36157752	UPK1A:36157417:NM_001281443_refseq	Design4_Design5	R	UPK1A
chr19	36164243	36164363	UPK1A-AS1:36164193:NR_046420_refseq	Design4_Design5	R	UPK1A-AS1
chr19	36203666	36203786	ZBTB32:36203829:NM_014383_refseq	Design4_Design5	L	ZBTB32
chr19	36209412	36209532	KMT2B:36208920:NM_014727_refseq	Design4_Design5	R	KMT2B
chr19	36233523	36233643	IGFLR1:36233351:NM_024660_refseq	Design4_Design5	R	IGFLR1
chr19	36236085	36236205	PSENEN:36236477:NM_001281532_refseq__U2AF1L4:36236343:NM_001040425_refseq	Design4_Design5	L	PSENEN
chr19	36239492	36239612	LIN37:36239261:NM_019104_refseq	Design4_Design5	R	LIN37
chr19	36248832	36248952	PROSER3:36249043:NM_001039887_refseq	Design4_Design5	L	PROSER3
chr19	36249273	36249393	PROSER3:36249043:NM_001039887_refseq	Design4_Design5	R	PROSER3
chr19	36265486	36265606	ARHGAP33:36266416:NM_001172630_refseq	Design4_Design5	L	ARHGAP33
chr19	36288631	36288751	LINC01529:36288811:NR_104176_refseq	Design4_Design5	L	LINC01529
chr19	36290051	36290171	LINC01529:36288811:NR_104176_refseq	Design4_Design5	R	LINC01529
chr19	36303819	36303939	PRODH2:36304201:NM_021232_refseq	Design4_Design5	L	PRODH2
chr19	36342669	36342789	NPHS1:36342895:NM_004646_refseq	Design4_Design5	L	NPHS1
chr19	36343476	36343596	NPHS1:36342895:NM_004646_refseq	Design4_Design5	R	NPHS1
chr19	36347685	36347805	KIRREL2:36347809:NM_032123_refseq	Design4_Design5	L	KIRREL2
chr19	36349451	36349571	KIRREL2:36347809:NM_032123_refseq	Design4_Design5	R	KIRREL2
chr19	36357516	36357636	APLP1:36359400:NM_001024807_refseq	Design4_Design5	L	APLP1
chr19	36359895	36360015	APLP1:36359400:NM_001024807_refseq	Design4_Design5	R	APLP1
chr19	36391286	36391406	NFKBID:36391552:NM_139239_refseq	Design4_Design5	L	NFKBID
chr19	36393544	36393664	HCST:36393381:NM_001007469_refseq	Design4_Design5	R	HCST
chr19	36398744	36398864	TYROBP:36399211:NM_001173514_refseq	Design4_Design5	L	TYROBP
chr19	36427733	36427853	LRFN3:36428021:NM_024509_refseq	Design4_Design5	L	LRFN3
chr19	36428027	36428147	LRFN3:36428021:NM_024509_refseq	Design4_Design5	R	LRFN3
chr19	36485904	36486024	SDHAF1:36486089:NM_001042631_refseq	Design4_Design5	L	SDHAF1
chr19	36486108	36486228	SDHAF1:36486089:NM_001042631_refseq	Design4_Design5	R	SDHAF1
chr19	36499365	36499485	SYNE4:36499695:NM_001039876_refseq	Design4_Design5	L	SYNE4
chr19	36500416	36500536	SYNE4:36499695:NM_001039876_refseq	Design4_Design5	R	SYNE4
chr19	36505016	36505136	ALKBH6:36505145:NM_001297701_refseq__LOC101927572:36505400:NM_001290056_refseq	Design4_Design5	L	ALKBH6
chr19	36505671	36505791	ALKBH6:36505145:NM_001297701_refseq__LOC101927572:36505400:NM_001290056_refseq	Design4_Design5	R	ALKBH6
chr19	36523412	36523532	CLIP3:36523797:NM_001199570_refseq	Design4_Design5	L	CLIP3
chr19	36523878	36523998	CLIP3:36523797:NM_001199570_refseq	Design4_Design5	R	CLIP3
chr19	36546256	36546376	THAP8:36545664:NM_152658_refseq__WDR62:36545782:NM_001083961_refseq	Design4_Design5	R	THAP8
chr19	36605485	36605605	TBCB:36605887:NM_001281_refseq	Design4_Design5	L	TBCB
chr19	36605891	36606011	TBCB:36605887:NM_001281_refseq	Design4_Design5	R	TBCB
chr19	36631043	36631163	CAPNS1:36630827:NM_001003962_refseq	Design4_Design5	R	CAPNS1
chr19	36642638	36642758	COX7A1:36643771:NM_001864_refseq	Design4_Design5	L	COX7A1
chr19	36705522	36705642	ZNF146:36705503:NM_001099638_refseq__ZNF565:36705986:NM_001042474_refseq	Design4_Design5	R	ZNF146
chr19	36706039	36706159	ZNF565:36705986:NM_001042474_refseq	Design4_Design5	R	ZNF565
chr19	36869749	36869869	ZFP14:36870105:NM_001297619_refseq	Design4_Design5	L	ZFP14
chr19	36980606	36980726	ZNF566:36980804:NM_001145343_refseq	Design4_Design5	L	ZNF566
chr19	37018978	37019098	ZNF260:37019248:NM_001012756_refseq	Design4_Design5	L	ZNF260
chr19	37019599	37019719	ZNF260:37019248:NM_001012756_refseq	Design4_Design5	R	ZNF260
chr19	37063399	37063519	ZNF529-AS1:37063971:NR_110703_refseq	Design4_Design5	L	ZNF529-AS1
chr19	37065887	37066007	ZNF529:37064197:NM_020951_refseq__ZNF529-AS1:37063971:NR_110703_refseq	Design4_Design5	R	ZNF529
chr19	37095645	37095765	ZNF382:37096206:NM_001256838_refseq__ZNF529:37096178:NM_001145649_refseq	Design4_Design5	L	ZNF382
chr19	37096302	37096422	ZNF382:37096206:NM_001256838_refseq__ZNF529:37096178:NM_001145649_refseq	Design4_Design5	R	ZNF382
chr19	37157521	37157641	ZNF461:37157755:NM_001297623_refseq	Design4_Design5	L	ZNF461
chr19	37159214	37159334	ZNF461:37157755:NM_001297623_refseq	Design4_Design5	R	ZNF461
chr19	37180013	37180133	ZNF567:37180301:NM_152603_refseq	Design4_Design5	L	ZNF567
chr19	37180789	37180909	ZNF567:37178513:NM_001300979_refseq__ZNF567:37180301:NM_152603_refseq	Design4_Design5	R	ZNF567
chr19	37263560	37263680	ZNF850:37263716:NM_001193552_refseq	Design4_Design5	L	ZNF850
chr19	37263760	37263880	ZNF850:37263716:NM_001193552_refseq	Design4_Design5	R	ZNF850
chr19	37287704	37287824	ZNF790-AS1:37288451:NR_040027_refseq	Design4_Design5	L	ZNF790-AS1
chr19	37329110	37329230	ZNF790:37329286:NM_001242802_refseq	Design4_Design5	L	ZNF790
chr19	37329743	37329863	ZNF790:37329286:NM_001242802_refseq	Design4_Design5	R	ZNF790
chr19	37340915	37341035	ZNF345:37341259:NM_001242472_refseq__ZNF790:37341689:NM_001242800_refseq	Design4_Design5	L	ZNF345
chr19	37341650	37341770	ZNF345:37341259:NM_001242472_refseq	Design4_Design5	R	ZNF345
chr19	37406918	37407038	ZNF568:37407230:NM_001204835_refseq__ZNF829:37407193:NM_001037232_refseq	Design4_Design5	L	ZNF568
chr19	37407314	37407434	ZNF568:37407230:NM_001204835_refseq__ZNF829:37407193:NM_001037232_refseq	Design4_Design5	R	ZNF568
chr19	37568716	37568836	ZNF420:37569381:NM_144689_refseq	Design4_Design5	L	ZNF420
chr19	37663512	37663632	ZNF585A:37663643:NM_001288800_refseq	Design4_Design5	L	ZNF585A
chr19	37663943	37664063	ZNF585A:37663643:NM_001288800_refseq	Design4_Design5	R	ZNF585A
chr19	37701090	37701210	ZNF585B:37701451:NM_152279_refseq	Design4_Design5	L	ZNF585B
chr19	37701654	37701774	ZNF585B:37701451:NM_152279_refseq	Design4_Design5	R	ZNF585B
chr19	37742494	37742614	LINC01535:37742786:NR_110718_refseq	Design4_Design5	L	LINC01535
chr19	37747512	37747632	rs7246657:37747108:rs7246657_Coronary_artery_calcification_gwas	Design4_Design5	R	rs7246657
chr19	37825328	37825448	HKR1:37825579:NM_181786_refseq	Design4_Design5	L	HKR1
chr19	37825953	37826073	HKR1:37825579:NM_181786_refseq	Design4_Design5	R	HKR1
chr19	37861547	37861667	ZNF527:37862058:NM_032453_refseq	Design4_Design5	L	ZNF527
chr19	37862172	37862292	ZNF527:37862058:NM_032453_refseq	Design4_Design5	R	ZNF527
chr19	37957754	37957874	ZNF569:37958339:NM_152484_refseq__ZNF570:37958673:NM_001300993_refseq__ZNF570:37959959:NM_144694_refseq	Design4_Design5	L	ZNF569
chr19	37960236	37960356	ZNF570:37959959:NM_144694_refseq	Design4_Design5	R	ZNF570
chr19	37997602	37997722	ZNF793:37997840:NM_001013659_refseq__ZNF793-AS1:37997989:NR_110723_refseq	Design4_Design5	L	ZNF793
chr19	37998155	37998275	ZNF793:37997840:NM_001013659_refseq__ZNF793-AS1:37997989:NR_110723_refseq	Design4_Design5	R	ZNF793
chr19	38039862	38039982	ZNF571-AS1:38039850:NR_038247_refseq	Design4_Design5	R	ZNF571-AS1
chr19	38040926	38041046	ZNF540:38042272:NM_152606_refseq__ZNF571-AS1:38042272:NR_038249_refseq	Design4_Design5	L	ZNF540
chr19	38084707	38084827	ZNF540:38085730:NM_001172225_refseq__ZNF571:38085693:NM_001290314_refseq	Design4_Design5	L	ZNF540
chr19	38145535	38145655	ZFP30:38146313:NM_014898_refseq	Design4_Design5	L	ZFP30
chr19	38146748	38146868	ZFP30:38146313:NM_014898_refseq	Design4_Design5	R	ZFP30
chr19	38182951	38183071	ZNF781:38183216:NM_152605_refseq	Design4_Design5	L	ZNF781
chr19	38209203	38209323	ZNF607:38210691:NM_001172677_refseq	Design4_Design5	L	ZNF607
chr19	38270476	38270596	ZNF573:38270230:NM_001172689_refseq	Design4_Design5	R	ZNF573
chr19	38396943	38397063	SIPA1L3:38397860:NM_015073_refseq__WDR87:38397346:NM_001291088_refseq	Design4_Design5	L	SIPA1L3
chr19	38397843	38397963	WDR87:38397346:NM_001291088_refseq	Design4_Design5	R	WDR87
chr19	38712997	38713117	DPF1:38714890:NM_001135155_refseq	Design4_Design5	L	DPF1
chr19	38716692	38716812	DPF1:38714890:NM_001135155_refseq	Design4_Design5	R	DPF1
chr19	38719650	38719770	DPF1:38720354:NM_001135156_refseq	Design4_Design5	L	DPF1
chr19	38746810	38746930	PPP1R14A:38747231:NM_001243947_refseq	Design4_Design5	L	PPP1R14A
chr19	38755360	38755480	SPINT2:38755097:NM_001166103_refseq	Design4_Design5	R	SPINT2
chr19	38794948	38795068	C19orf33:38794803:NM_033520_refseq	Design4_Design5	R	C19orf33
chr19	38806236	38806356	YIF1B:38806606:NM_001039671_refseq	Design4_Design5	L	YIF1B
chr19	38809352	38809472	KCNK6:38810483:NM_004823_refseq	Design4_Design5	L	KCNK6
chr19	38826808	38826928	CATSPERG:38826442:NM_021185_refseq	Design4_Design5	R	CATSPERG
chr19	38865611	38865731	PSMD8:38865189:NM_002812_refseq	Design4_Design5	R	PSMD8
chr19	38880160	38880280	SPRED3:38880839:NM_001042522_refseq	Design4_Design5	L	SPRED3
chr19	38882081	38882201	SPRED3:38880839:NM_001042522_refseq	Design4_Design5	R	SPRED3
chr19	38916635	38916755	RASGRP4:38916945:NM_001146202_refseq	Design4_Design5	L	RASGRP4
chr19	38924614	38924734	RYR1:38924339:NM_000540_refseq	Design4_Design5	R	RYR1
chr19	39108143	39108263	MAP4K1:39108675:NM_001042600_refseq	Design4_Design5	L	MAP4K1
chr19	39108710	39108830	MAP4K1:39108675:NM_001042600_refseq	Design4_Design5	R	MAP4K1
chr19	39138052	39138172	ACTN4:39138266:NM_004924_refseq	Design4_Design5	L	ACTN4
chr19	39138763	39138883	ACTN4:39138266:NM_004924_refseq	Design4_Design5	R	ACTN4
chr19	39234672	39234792	CAPN12:39235114:NM_144691_refseq	Design4_Design5	L	CAPN12
chr19	39264198	39264318	LGALS7:39264157:NM_002307_refseq	Design4_Design5	R	LGALS7
chr19	39264486	39264606	LGALS7:39264157:NM_002307_refseq	Design4_Design5	R	LGALS7
chr19	39279278	39279398	LGALS7B:39279849:NM_001042507_refseq	Design4_Design5	L	LGALS7B
chr19	39279935	39280055	LGALS7B:39279849:NM_001042507_refseq	Design4_Design5	R	LGALS7B
chr19	39303403	39303523	LGALS4:39303740:NM_006149_refseq	Design4_Design5	L	LGALS4
chr19	39321932	39322052	ECH1:39322497:NM_001398_refseq	Design4_Design5	L	ECH1
chr19	39323986	39324106	ECH1:39322497:NM_001398_refseq	Design4_Design5	R	ECH1
chr19	39338275	39338395	HNRNPL:39340617:NM_001533_refseq	Design4_Design5	L	HNRNPL
chr19	39342525	39342645	HNRNPL:39342979:NM_001005335_refseq	Design4_Design5	L	HNRNPL
chr19	39366498	39366618	RINL:39368919:NM_001195833_refseq	Design4_Design5	L	RINL
chr19	39368981	39369101	RINL:39368919:NM_001195833_refseq	Design4_Design5	R	RINL
chr19	39385418	39385538	SIRT2:39384795:NR_034146_refseq	Design4_Design5	R	SIRT2
chr19	39390131	39390251	NFKBIB:39390339:NM_001243116_refseq__SIRT2:39390502:NM_001193286_refseq	Design4_Design5	L	NFKBIB
chr19	39390800	39390920	NFKBIB:39390339:NM_001243116_refseq__SIRT2:39390502:NM_001193286_refseq	Design4_Design5	R	NFKBIB
chr19	39402375	39402495	CCER2:39402798:NM_001243212_refseq	Design4_Design5	L	CCER2
chr19	39421109	39421229	MRPS12:39421347:NM_021107_refseq__SARS2:39421536:NM_001145901_refseq	Design4_Design5	L	MRPS12
chr19	39422814	39422934	SARS2:39421536:NM_001145901_refseq	Design4_Design5	R	SARS2
chr19	39441115	39441235	FBXO17:39443327:NM_148169_refseq	Design4_Design5	L	FBXO17
chr19	39465380	39465500	FBXO17:39466453:NM_024907_refseq	Design4_Design5	L	FBXO17
chr19	39466623	39466743	FBXO17:39466453:NM_024907_refseq	Design4_Design5	R	FBXO17
chr19	39522656	39522776	FBXO27:39523236:NM_178820_refseq	Design4_Design5	L	FBXO27
chr19	39574636	39574756	PAPL:39574944:NM_001004318_refseq	Design4_Design5	L	PAPL
chr19	39575118	39575238	PAPL:39574944:NM_001004318_refseq	Design4_Design5	R	PAPL
chr19	39616619	39616739	PAK4:39616419:NM_001014831_refseq	Design4_Design5	R	PAK4
chr19	39686776	39686896	NCCRP1:39687603:NM_001001414_refseq	Design4_Design5	L	NCCRP1
chr19	39689822	39689942	NCCRP1:39687603:NM_001001414_refseq	Design4_Design5	R	NCCRP1
chr19	39694066	39694186	SYCN:39694906:NM_001080468_refseq	Design4_Design5	L	SYCN
chr19	39739298	39739418	IFNL4:39739496:NM_001276254_refseq	Design4_Design5	L	IFNL4
chr19	39760260	39760380	IFNL2:39759156:NM_172138_refseq	Design4_Design5	R	IFNL2
chr19	39761323	39761443	IFNL2:39759156:NM_172138_refseq	Design4_Design5	R	IFNL2
chr19	39788735	39788855	IFNL1:39786964:NM_172140_refseq	Design4_Design5	R	IFNL1
chr19	39805546	39805666	LRFN1:39805976:NM_020862_refseq	Design4_Design5	L	LRFN1
chr19	39826424	39826544	GMFG:39826726:NM_001301008_refseq	Design4_Design5	L	GMFG
chr19	39832493	39832613	SAMD4B:39833098:NM_001303614_refseq	Design4_Design5	L	SAMD4B
chr19	39833429	39833549	SAMD4B:39833098:NM_001303614_refseq	Design4_Design5	R	SAMD4B
chr19	39881589	39881709	MED29:39881962:NM_017592_refseq__PAF1:39881835:NM_001256826_refseq	Design4_Design5	L	MED29
chr19	39882108	39882228	MED29:39881962:NM_017592_refseq__PAF1:39881835:NM_001256826_refseq	Design4_Design5	R	MED29
chr19	39896269	39896389	ZFP36:39897486:NM_003407_refseq	Design4_Design5	L	ZFP36
chr19	39897834	39897954	ZFP36:39897486:NM_003407_refseq	Design4_Design5	R	ZFP36
chr19	39903629	39903749	PLEKHG2:39903749:NM_022835_refseq	Design4_Design5	L	PLEKHG2
chr19	39904099	39904219	PLEKHG2:39903749:NM_022835_refseq	Design4_Design5	R	PLEKHG2
chr19	39924635	39924755	RPS16:39926618:NM_001020_refseq	Design4_Design5	L	RPS16
chr19	39926970	39927090	RPS16:39926618:NM_001020_refseq	Design4_Design5	R	RPS16
chr19	39938421	39938541	SUPT5H:39936185:NM_001111020_refseq	Design4_Design5	R	SUPT5H
chr19	39969355	39969475	TIMM50:39971051:NM_001001563_refseq	Design4_Design5	L	TIMM50
chr19	39971101	39971221	TIMM50:39971051:NM_001001563_refseq	Design4_Design5	R	TIMM50
chr19	39989402	39989522	DLL3:39989556:NM_016941_refseq	Design4_Design5	L	DLL3
chr19	39989744	39989864	DLL3:39989556:NM_016941_refseq	Design4_Design5	R	DLL3
chr19	40006754	40006874	SELV:40005752:NM_182704_refseq	Design4_Design5	R	SELV
chr19	40023036	40023156	EID2B:40023507:NM_152361_refseq	Design4_Design5	L	EID2B
chr19	40025030	40025150	EID2B:40023507:NM_152361_refseq	Design4_Design5	R	EID2B
chr19	40029790	40029910	EID2:40030838:NM_153232_refseq	Design4_Design5	L	EID2
chr19	40030913	40031033	EID2:40030838:NM_153232_refseq	Design4_Design5	R	EID2
chr19	40092708	40092828	LGALS13:40093168:NM_013268_refseq	Design4_Design5	L	LGALS13
chr19	40093596	40093716	LGALS13:40093168:NM_013268_refseq	Design4_Design5	R	LGALS13
chr19	40146095	40146215	LGALS16:40146533:NM_001190441_refseq	Design4_Design5	L	LGALS16
chr19	40146682	40146802	LGALS16:40146533:NM_001190441_refseq	Design4_Design5	R	LGALS16
chr19	40170804	40170924	LGALS17A:40170013:NR_034156_refseq	Design4_Design5	R	LGALS17A
chr19	40194665	40194785	LGALS14:40194945:NM_020129_refseq	Design4_Design5	L	LGALS14
chr19	40194984	40195104	LGALS14:40194945:NM_020129_refseq	Design4_Design5	R	LGALS14
chr19	40227968	40228088	CLC:40228669:NM_001828_refseq	Design4_Design5	L	CLC
chr19	40228888	40229008	CLC:40228669:NM_001828_refseq	Design4_Design5	R	CLC
chr19	40266759	40266879	LEUTX:40267233:NM_001143832_refseq	Design4_Design5	L	LEUTX
chr19	40268587	40268707	LEUTX:40267233:NM_001143832_refseq	Design4_Design5	R	LEUTX
chr19	40318527	40318647	MIR6719:40320442:NR_106777_refseq	Design4_Design5	L	MIR6719
chr19	40324601	40324721	DYRK1B:40324873:NM_004714_refseq	Design4_Design5	L	DYRK1B
chr19	40325124	40325244	DYRK1B:40324873:NM_004714_refseq	Design4_Design5	R	DYRK1B
chr19	40336582	40336702	FBL:40337054:NM_001436_refseq	Design4_Design5	L	FBL
chr19	40440568	40440688	FCGBP:40440533:NM_003890_refseq	Design4_Design5	R	FCGBP
chr19	40476678	40476798	PSMC4:40476911:NM_006503_refseq	Design4_Design5	L	PSMC4
chr19	40476956	40477076	PSMC4:40476911:NM_006503_refseq	Design4_Design5	R	PSMC4
chr19	40502502	40502622	ZNF546:40502942:NM_001297763_refseq	Design4_Design5	L	ZNF546
chr19	40503467	40503587	ZNF546:40502942:NM_001297763_refseq	Design4_Design5	R	ZNF546
chr19	40561947	40562067	ZNF780B:40562115:NM_001005851_refseq	Design4_Design5	L	ZNF780B
chr19	40562354	40562474	ZNF780B:40562115:NM_001005851_refseq	Design4_Design5	R	ZNF780B
chr19	40596672	40596792	ZNF780A:40596845:NM_001010880_refseq	Design4_Design5	L	ZNF780A
chr19	40596911	40597031	ZNF780A:40596845:NM_001010880_refseq	Design4_Design5	R	ZNF780A
chr19	40625535	40625655	rs2970102:40625530:rs2970102_HepG2_C_gwas	Design4_Design5	R	rs2970102
chr19	40697942	40698062	MAP3K10:40697650:NM_002446_refseq	Design4_Design5	R	MAP3K10
chr19	40723723	40723843	TTC9B:40724306:NM_152479_refseq	Design4_Design5	L	TTC9B
chr19	40732627	40732747	CNTD2:40732597:NM_024877_refseq	Design4_Design5	R	CNTD2
chr19	40786975	40787095	MIR641:40788548:NR_030371_refseq	Design4_Design5	L	MIR641
chr19	40789429	40789549	MIR641:40788548:NR_030371_refseq	Design4_Design5	R	MIR641
chr19	40854568	40854688	C19orf47:40854434:NM_001256440_refseq__PLD3:40854331:NM_001031696_refseq	Design4_Design5	R	C19orf47
chr19	40864788	40864908	PLD3:40865548:NM_001291311_refseq	Design4_Design5	L	PLD3
chr19	40875599	40875719	MIR6796:40875752:NR_106854_refseq	Design4_Design5	L	MIR6796
chr19	40875876	40875996	MIR6796:40875752:NR_106854_refseq	Design4_Design5	R	MIR6796
chr19	40895685	40895805	HIPK4:40896128:NM_144685_refseq	Design4_Design5	L	HIPK4
chr19	40917987	40918107	PRX:40919271:NM_020956_refseq	Design4_Design5	L	PRX
chr19	40919371	40919491	PRX:40919271:NM_020956_refseq	Design4_Design5	R	PRX
chr19	40931705	40931825	SERTAD1:40931932:NM_013376_refseq	Design4_Design5	L	SERTAD1
chr19	40949362	40949482	SERTAD3:40948505:NM_013368_refseq	Design4_Design5	R	SERTAD3
chr19	40949527	40949647	SERTAD3:40950282:NM_203344_refseq	Design4_Design5	L	SERTAD3
chr19	40972222	40972342	SPTBN4:40973125:NM_020971_refseq	Design4_Design5	L	SPTBN4
chr19	40973516	40973636	SPTBN4:40973125:NM_020971_refseq	Design4_Design5	R	SPTBN4
chr19	41019267	41019387	RF6300876_Exon_L1:41018802:RF6300876_Exon_L1_exon_negctrl	Design4_Design5	R	RF6300876_Exon_L1
chr19	41035727	41035847	SPTBN4:41036394:NM_025213_refseq	Design4_Design5	L	SPTBN4
chr19	41036788	41036908	SPTBN4:41036394:NM_025213_refseq	Design4_Design5	R	SPTBN4
chr19	41082070	41082190	SHKBP1:41082756:NM_138392_refseq	Design4_Design5	L	SHKBP1
chr19	41082946	41083066	SHKBP1:41082756:NM_138392_refseq	Design4_Design5	R	SHKBP1
chr19	41099472	41099592	LTBP4:41099071:NM_003573_refseq	Design4_Design5	R	LTBP4
chr19	41106903	41107023	LTBP4:41107276:NM_001042545_refseq	Design4_Design5	L	LTBP4
chr19	41107704	41107824	LTBP4:41107276:NM_001042545_refseq	Design4_Design5	R	LTBP4
chr19	41196136	41196256	NUMBL:41196563:NM_001289979_refseq	Design4_Design5	L	NUMBL
chr19	41196906	41197026	NUMBL:41196563:NM_001289979_refseq	Design4_Design5	R	NUMBL
chr19	41220913	41221033	ADCK4:41222790:NM_024876_refseq__ITPKC:41223007:NM_025194_refseq	Design4_Design5	L	ADCK4
chr19	41223365	41223485	ADCK4:41222790:NM_024876_refseq__ITPKC:41223007:NM_025194_refseq	Design4_Design5	R	ADCK4
chr19	41255838	41255958	C19orf54:41255828:NM_198476_refseq	Design4_Design5	R	C19orf54
chr19	41256460	41256580	SNRPA:41256758:NM_004596_refseq	Design4_Design5	L	SNRPA
chr19	41280926	41281046	MIA:41281081:NM_001202553_refseq__MIA-RAB4B:41281441:NR_037775_refseq	Design4_Design5	L	MIA
chr19	41283886	41284006	RAB4B:41284123:NM_016154_refseq__RAB4B-EGLN2:41284123:NR_037791_refseq	Design4_Design5	L	RAB4B
chr19	41307047	41307167	EGLN2:41305047:NM_053046_refseq	Design4_Design5	R	EGLN2
chr19	41356582	41356702	CYP2A6:41356352:NM_000762_refseq	Design4_Design5	R	CYP2A6
chr19	41395437	41395557	CYP2G1P:41396730:NR_040249_refseq	Design4_Design5	L	CYP2G1P
chr19	41396944	41397064	CYP2G1P:41396730:NR_040249_refseq	Design4_Design5	R	CYP2G1P
chr19	41413626	41413746	rs34724660:41415087:rs34724660_GM12878_C_gwas	Design4_Design5	L	rs34724660
chr19	41415765	41415885	rs34724660:41415087:rs34724660_GM12878_C_gwas	Design4_Design5	R	rs34724660
chr19	41427933	41428053	CYP2B7P:41430169:NR_001278_refseq	Design4_Design5	L	CYP2B7P
chr19	41430289	41430409	CYP2B7P:41430169:NR_001278_refseq	Design4_Design5	R	CYP2B7P
chr19	41495937	41496057	CYP2B6:41497203:NM_000767_refseq	Design4_Design5	L	CYP2B6
chr19	41594040	41594160	CYP2A13:41594355:NM_000766_refseq	Design4_Design5	L	CYP2A13
chr19	41594716	41594836	CYP2A13:41594355:NM_000766_refseq	Design4_Design5	R	CYP2A13
chr19	41622591	41622711	CYP2F1:41620352:NM_000774_refseq	Design4_Design5	R	CYP2F1
chr19	41630523	41630643	rs570430570:41630048:rs570430570_HepG2_C_gwas	Design4_Design5	R	rs570430570
