name2	name	chrom	strand	txStart	txEnd	probe_id	THP1_nLPS	THP1_wLPS	pval
MIR6837	NR_106896	chr7	+	44091364	44091428	NR_106896_refseq	0	0	1
MIR6838	NR_106897	chr7	-	44112976	44113032	NR_106897_refseq	0.300585	0.647609	0.628579357
MIR6839	NR_106898	chr7	+	64139441	64139554	NR_106898_refseq	0	0	1
MIR6840	NR_106899	chr7	+	99954273	99954344	NR_106899_refseq	0	0	1
MIR6841	NR_106900	chr8	-	24811309	24811381	NR_106900_refseq	0	0	1
MIR6842	NR_106901	chr8	+	27290886	27290951	NR_106901_refseq	0	0	1
MIR6843	NR_106902	chr8	-	27468117	27468268	NR_106902_refseq	0	0	1
MIR6844	NR_106903	chr8	-	125520755	125520817	NR_106903_refseq	0	0	1
MIR6845	NR_106904	chr8	-	144919927	144919988	NR_106904_refseq	0	0	1
MIR6846	NR_106905	chr8	-	145112223	145112283	NR_106905_refseq	0	0	1
MIR6847	NR_106906	chr8	+	145134776	145134845	NR_106906_refseq	0	0	1
MIR6848	NR_106907	chr8	-	145540908	145540978	NR_106907_refseq	0	0	1
MIR6849	NR_106908	chr8	-	145625670	145625739	NR_106908_refseq	0	0	1
MIR6850	NR_106909	chr8	-	146017315	146017376	NR_106909_refseq	0	0	1
MIR6851	NR_106910	chr9	-	33467866	33467933	NR_106910_refseq	0	0	1
MIR6852	NR_106911	chr9	-	35710672	35710738	NR_106911_refseq	0	0	1
MIR6853	NR_106912	chr9	+	35732918	35732992	NR_106912_refseq	0	0	1
MIR6854	NR_106913	chr9	-	100991430	100991499	NR_106913_refseq	0	0	1
MIR6855	NR_106914	chr9	+	132631883	132631950	NR_106914_refseq	0	0	1
MIR6856	NR_106915	chr9	+	133501683	133501750	NR_106915_refseq	0	0	1
MIR6857	NR_106916	chrX	-	53432604	53432697	NR_106916_refseq	0	0	1
MIR6858	NR_106917	chrX	+	153678667	153678734	NR_106917_refseq	0	0	1
MIR6860	NR_106920	chr11	+	66813113	66813179	NR_106920_refseq	0	0	1
MIR6861	NR_106921	chr12	-	112601061	112601125	NR_106921_refseq	0	0	1
MIR6862-1	NR_106922	chr16	-	28402302	28402372	NR_106922_refseq	0	0	1
MIR6862-1	NR_106922	chr16	+	28735572	28735642	NR_106922_refseq	0	0	1
MIR6862-2	NR_107058	chr16	-	28402302	28402372	NR_107058_refseq	0	0	1
MIR6862-2	NR_107058	chr16	+	28735572	28735642	NR_107058_refseq	0	0	1
MIR6863	NR_106923	chr16	+	56938175	56938265	NR_106923_refseq	0	0	1
MIR6864	NR_106924	chr17	-	4872996	4873066	NR_106924_refseq	0	0	1
MIR6865	NR_106925	chr17	-	4873380	4873445	NR_106925_refseq	0	0	1
MIR6866	NR_106926	chr17	+	38318185	38318254	NR_106926_refseq	0	0	1
MIR6867	NR_106927	chr17	+	38349848	38349915	NR_106927_refseq	0	0	1
MIR6868	NR_106928	chr17	-	74094099	74094157	NR_106928_refseq	0	0	1
MIR6869	NR_106929	chr20	-	1373543	1373605	NR_106929_refseq	0	0	1
MIR6870	NR_106930	chr20	-	10630283	10630343	NR_106930_refseq	0	0	1
MIR6871	NR_106931	chr20	+	39797662	39797718	NR_106931_refseq	0	0	1
MIR6872	NR_106932	chr3	+	50310666	50310728	NR_106932_refseq	0	0	1
MIR6873	NR_106933	chr6	-	33255003	33255066	NR_106933_refseq	0	0	1
MIR6874	NR_106934	chr7	-	5751470	5751541	NR_106934_refseq	0	0	1
MIR6875	NR_106935	chr7	+	100465657	100465729	NR_106935_refseq	0	0	1
MIR6876	NR_106936	chr8	+	25202917	25202990	NR_106936_refseq	0	0	1
MIR6877	NR_106937	chr9	+	135927382	135927446	NR_106937_refseq	0	0	1
MIR6878	NR_106938	chr1	+	150464820	150464886	NR_106938_refseq	0	0	1
MIR6879	NR_106939	chr11	+	64785976	64786042	NR_106939_refseq	0	0	1
MIR6880	NR_106940	chr12	-	124821726	124821788	NR_106940_refseq	0	0	1
MIR6881	NR_106941	chr15	-	74703697	74703773	NR_106941_refseq	0	0	1
MIR6882	NR_106942	chr15	-	75132982	75133048	NR_106942_refseq	0	0	1
MIR6883	NR_106943	chr17	-	8048311	8048389	NR_106943_refseq	0	0	1
MIR6884	NR_106944	chr17	-	38182584	38182662	NR_106944_refseq	0	0	1
MIR6885	NR_106945	chr19	-	6389648	6389714	NR_106945_refseq	0	0	1
MIR6886	NR_106946	chr19	+	11224149	11224210	NR_106946_refseq	0	0	1
MIR6887	NR_106947	chr19	+	35613603	35613668	NR_106947_refseq	0	0	1
MIR6888	NR_106948	chr2	+	160043345	160043412	NR_106948_refseq	0	0	1
MIR6889	NR_106949	chr22	-	41648995	41649054	NR_106949_refseq	0	0	1
MIR6890	NR_106950	chr3	-	49137286	49137347	NR_106950_refseq	0	0	1
MIR6891	NR_106951	chr6	+	30229276	30229317	NR_106951_refseq	0	0	1
MIR6891	NR_106951	chr6	-	31323000	31323093	NR_106951_refseq	0	0	1
MIR6892	NR_106952	chr7	+	143079778	143079893	NR_106952_refseq	0	0	1
MIR6893	NR_106953	chr8	-	145660933	145661002	NR_106953_refseq	0	0	1
MIR6894	NR_106954	chrX	-	53228070	53228127	NR_106954_refseq	0	0	1
MIR6895	NR_106955	chrX	-	53224592	53224670	NR_106955_refseq	0	0	1
MIR7-1	NR_029605	chr9	-	86584662	86584772	NR_029605_refseq	0	0	1
MIR7-2	NR_029606	chr15	+	89155055	89155165	NR_029606_refseq	0	0	1
MIR7-3	NR_029607	chr19	+	4770681	4770791	NR_029607_refseq	0	0	1
MIR7-3HG	NR_027148	chr19	+	4769116	4772568	NR_027148_refseq	0	0	1
MIR708	NR_030598	chr11	-	79113065	79113153	NR_030598_refseq	0	0	1
MIR7106	NR_106956	chr12	-	113596917	113596982	NR_106956_refseq	0	0	1
MIR7107	NR_106957	chr12	-	121882075	121882155	NR_106957_refseq	0	0	1
MIR7108	NR_106958	chr19	-	2434911	2434998	NR_106958_refseq	0	0	1
MIR7109	NR_106959	chr22	-	32017452	32017517	NR_106959_refseq	0	0	1
MIR711	NR_031756	chr3	-	48616334	48616410	NR_031756_refseq	0	0	1
MIR7110	NR_106960	chr3	+	122880640	122880726	NR_106960_refseq	0	0	1
MIR7111	NR_106961	chr6	+	35438284	35438356	NR_106961_refseq	0	0	1
MIR7112	NR_107057	chr8	-	145317575	145317640	NR_107057_refseq	0	0	1
MIR7112	NR_107057	chr8	-	145486628	145486693	NR_107057_refseq	0	0	1
MIR7113	NR_106963	chr11	+	67800330	67800389	NR_106963_refseq	0	0	1
MIR7114	NR_106964	chr9	-	140344477	140344538	NR_106964_refseq	0	0	1
MIR7150	NR_106972	chr9	-	126247807	126247901	NR_106972_refseq	0	0	1
MIR7151	NR_106973	chr10	-	69163108	69163168	NR_106973_refseq	0	0	1
MIR7152	NR_106974	chr10	+	73550503	73550557	NR_106974_refseq	0	0	1
MIR7153	NR_106975	chr18	-	11654883	11654940	NR_106975_refseq	0	0	1
MIR7154	NR_106976	chr11	-	45713253	45713326	NR_106976_refseq	0	0	1
MIR7155	NR_106977	chr11	-	64109320	64109376	NR_106977_refseq	0	0	1
MIR7156	NR_106978	chr1	+	77525827	77525887	NR_106978_refseq	0	0	1
MIR7157	NR_106979	chr2	-	141344194	141344254	NR_106979_refseq	0	0	1
MIR7158	NR_106980	chr2	+	6114793	6114864	NR_106980_refseq	0	0	1
MIR7159	NR_106982	chr6	+	33866911	33866977	NR_106982_refseq	0	0	1
MIR7160	NR_106983	chr8	+	2024668	2024720	NR_106983_refseq	0	0	1
MIR7161	NR_106981	chr6	+	159030738	159030822	NR_106981_refseq	0	0	1
MIR7162	NR_106985	chr10	-	30657525	30657594	NR_106985_refseq	0	0	1
MIR718	NR_031757	chrX	-	153285370	153285440	NR_031757_refseq	0	0	1
MIR744	NR_030613	chr17	+	11985215	11985313	NR_030613_refseq	0	0	1
MIR7515	NR_106986	chr2	+	6790504	6790571	NR_106986_refseq	0	0	1
MIR7515HG	NR_110497	chr2	-	6789238	6790651	NR_110497_refseq	0	0	1
MIR758	NR_030406	chr14	+	101492356	101492444	NR_030406_refseq	0	0	1
MIR759	NR_031582	chr13	+	53384184	53384275	NR_031582_refseq	0	0	1
MIR760	NR_030621	chr1	+	94312387	94312467	NR_030621_refseq	0	0	1
MIR761	NR_031580	chr1	-	52302015	52302074	NR_031580_refseq	0	0	1
MIR762	NR_031576	chr16	+	30905223	30905306	NR_031576_refseq	0	0	1
MIR762HG	NR_110940	chr16	+	30886780	30906539	NR_110940_refseq	0	0	1
MIR762HG	NR_110941	chr16	+	30886780	30906539	NR_110941_refseq	0	0	1
MIR762HG	NR_110942	chr16	+	30886780	30906539	NR_110942_refseq	0	0	1
MIR764	NR_031581	chrX	+	113873917	113874002	NR_031581_refseq	0	0	1
MIR765	NR_030527	chr1	-	156905922	156906036	NR_030527_refseq	0	0	1
MIR766	NR_030413	chrX	-	118780700	118780811	NR_030413_refseq	0	0	1
MIR767	NR_030409	chrX	-	151561892	151562001	NR_030409_refseq	0	0	1
MIR769	NR_030412	chr19	+	46522189	46522307	NR_030412_refseq	0	0	1
MIR770	NR_030528	chr14	+	101318726	101318824	NR_030528_refseq	0	0	1
MIR7702	NR_106989	chr9	-	114033435	114033494	NR_106989_refseq	0	0	1
MIR7703	NR_106990	chr14	-	24612697	24612774	NR_106990_refseq	0	0	1
MIR7704	NR_106991	chr2	+	177053570	177053629	NR_106991_refseq	0	0	1
MIR7705	NR_106992	chr8	-	101715195	101715252	NR_106992_refseq	0	0	1
MIR7706	NR_106993	chr15	+	85923826	85923893	NR_106993_refseq	0	0	1
MIR7843	NR_106994	chr14	+	72983527	72983606	NR_106994_refseq	0	0	1
MIR7844	NR_106998	chr12	-	94965006	94965128	NR_106998_refseq	0	0	1
MIR7845	NR_106999	chr2	+	208031123	208031222	NR_106999_refseq	0	0	1
MIR7846	NR_107000	chr1	+	12226999	12227095	NR_107000_refseq	0	0	1
MIR7847	NR_107001	chr11	+	1901274	1901377	NR_107001_refseq	0	0	1
MIR7848	NR_107002	chr8	-	134058725	134058826	NR_107002_refseq	0	0	1
MIR7849	NR_107003	chr4	+	147329734	147329840	NR_107003_refseq	0	0	1
MIR7850	NR_107004	chr19	+	2630712	2630791	NR_107004_refseq	0	0	1
MIR7851	NR_107005	chr12	-	42717501	42717661	NR_107005_refseq	0	0	1
MIR7852	NR_107006	chr1	+	108439844	108439926	NR_107006_refseq	0	0	1
MIR7853	NR_107007	chr2	-	133551020	134196212	NR_107007_refseq	0	0	1
MIR7854	NR_107008	chr16	+	81567506	81567571	NR_107008_refseq	0	0	1
MIR7855	NR_107009	chr14	-	65252343	65252404	NR_107009_refseq	0	0	1
MIR7856	NR_107010	chr1	-	86823314	86823370	NR_107010_refseq	0	0	1
MIR7973-1	NR_107012	chr15	+	51606230	51606306	NR_107012_refseq	0	0	1
MIR7973-2	NR_107013	chr15	-	51606228	51606304	NR_107013_refseq	0	0	1
MIR7974	NR_107014	chr19	-	11606358	11606437	NR_107014_refseq	0	0	1
MIR7975	NR_107015	chr19	-	55634592	55634660	NR_107015_refseq	0	0	1
MIR7976	NR_107016	chr3	-	127305953	127306019	NR_107016_refseq	0	0	1
MIR7977	NR_107017	chr3	+	176232890	176232939	NR_107017_refseq	0	0	1
MIR7978	NR_107018	chr4	-	21466322	21466381	NR_107018_refseq	0	0	1
MIR802	NR_030414	chr21	+	37093012	37093106	NR_030414_refseq	0	0	1
MIR8052	NR_107019	chr11	+	130536629	130536698	NR_107019_refseq	0	0	1
MIR8053	NR_107020	chr4	+	47654685	47654758	NR_107020_refseq	0	0	1
MIR8054	NR_107021	chr11	-	23440650	23440736	NR_107021_refseq	0	0	1
MIR8055	NR_107022	chr8	-	6479644	6479741	NR_107022_refseq	0	0	1
MIR8056	NR_107023	chr5	+	172774457	172774539	NR_107023_refseq	0	0	1
MIR8057	NR_107024	chr18	-	24171430	24171499	NR_107024_refseq	0	0	1
MIR8058	NR_107025	chr16	+	82722535	82722624	NR_107025_refseq	0	0	1
MIR8059	NR_107026	chr17	+	48846010	48846091	NR_107026_refseq	0	0	1
MIR8060	NR_107027	chr3	+	96078807	96078883	NR_107027_refseq	0	0	1
MIR8061	NR_107028	chr19	+	55156759	55156834	NR_107028_refseq	0	0	1
MIR8062	NR_107029	chr20	+	7352254	7352339	NR_107029_refseq	0	0	1
MIR8063	NR_107030	chr15	-	37265021	37265102	NR_107030_refseq	0	0	1
MIR8064	NR_107031	chr3	-	52880478	52880568	NR_107031_refseq	0	0	1
MIR8065	NR_107032	chr16	+	5682467	5682567	NR_107032_refseq	0	0	1
MIR8066	NR_107033	chr4	-	102161951	102162029	NR_107033_refseq	0	0	1
MIR8067	NR_107034	chr15	-	62596856	62596933	NR_107034_refseq	0	0	1
MIR8068	NR_107035	chr11	-	28499027	28499095	NR_107035_refseq	0	0	1
MIR8069-1	NR_107036	chr21	+	15096509	15096595	NR_107036_refseq	0	0	1
MIR8069-2	NR_128718	chr21	+	15096509	15096595	NR_128718_refseq	0	0	1
MIR8070	NR_107037	chr11	-	11804681	11804769	NR_107037_refseq	0	0	1
MIR8071-1	NR_107038	chr14	+	106087452	106087517	NR_107038_refseq	0	0	1
MIR8071-1	NR_107038	chr14	+	106106504	106106569	NR_107038_refseq	0	0	1
MIR8071-2	NR_107059	chr14	+	106106504	106106569	NR_107059_refseq	0	0	1
MIR8071-2	NR_107059	chr14	+	106087452	106087517	NR_107059_refseq	0	0	1
MIR8072	NR_107039	chr12	-	123849310	123849390	NR_107039_refseq	0	0	1
MIR8073	NR_107040	chr13	+	110993304	110993376	NR_107040_refseq	0	0	1
MIR8074	NR_107041	chr19	-	51710184	51710265	NR_107041_refseq	0	0	1
MIR8075	NR_107042	chr13	+	113917233	113917313	NR_107042_refseq	0	0	1
MIR8076	NR_107043	chr3	-	113150964	113151047	NR_107043_refseq	0	0	1
MIR8077	NR_107044	chr19	+	42855282	42855357	NR_107044_refseq	0	0	1
MIR8078	NR_107045	chr18	-	112255	112339	NR_107045_refseq	0	0	1
MIR8079	NR_107046	chr13	-	44770264	44770336	NR_107046_refseq	0	0	1
MIR8080	NR_107047	chr2	-	80093620	80093709	NR_107047_refseq	0	0	1
MIR8081	NR_107048	chr9	+	109363208	109363303	NR_107048_refseq	0	0	1
MIR8082	NR_107049	chr4	+	114073437	114073518	NR_107049_refseq	0	0	1
MIR8083	NR_107050	chr1	-	153662180	153662269	NR_107050_refseq	0	0	1
MIR8084	NR_107051	chr8	+	94041978	94042067	NR_107051_refseq	0	0	1
MIR8085	NR_107052	chr19	+	45261913	45261978	NR_107052_refseq	0	0	1
MIR8086	NR_107053	chr10	-	28578186	28578279	NR_107053_refseq	0	0	1
MIR8087	NR_107054	chr11	-	27536516	27536594	NR_107054_refseq	0	0	1
MIR8088	NR_107055	chrX	-	52079698	52079784	NR_107055_refseq	0	0	1
MIR8089	NR_107056	chr5	-	180470402	180470484	NR_107056_refseq	0	0	1
MIR8485	NR_130470	chr2	-	50923309	50923400	NR_130470_refseq	0	0	1
MIR873	NR_030618	chr9	-	28888876	28888953	NR_030618_refseq	0	0	1
MIR874	NR_030588	chr5	-	136983260	136983338	NR_030588_refseq	0	0	1
MIR875	NR_030596	chr8	-	100549013	100549089	NR_030596_refseq	0	0	1
MIR876	NR_030597	chr9	-	28863623	28863704	NR_030597_refseq	0	0	1
MIR877	NR_030615	chr6	+	30552108	30552194	NR_030615_refseq	0	0	1
MIR885	NR_030614	chr3	-	10436172	10436246	NR_030614_refseq	0	0	1
MIR887	NR_030616	chr5	+	15935290	15935369	NR_030616_refseq	0	0	1
MIR888	NR_030592	chrX	-	145076301	145076378	NR_030592_refseq	0	0	1
MIR889	NR_030595	chr14	+	101514237	101514316	NR_030595_refseq	0	0	1
MIR890	NR_030589	chrX	-	145075792	145075869	NR_030589_refseq	0	0	1
MIR891A	NR_030581	chrX	-	145109311	145109390	NR_030581_refseq	0	0	1
MIR891B	NR_030590	chrX	-	145082570	145082649	NR_030590_refseq	0	0	1
MIR892A	NR_030584	chrX	-	145078186	145078261	NR_030584_refseq	0	0	1
MIR892B	NR_030593	chrX	-	145078715	145078792	NR_030593_refseq	0	0	1
MIR892C	NR_106783	chrX	-	145074267	145074344	NR_106783_refseq	0	0	1
MIR9-1	NR_029691	chr1	-	156390132	156390221	NR_029691_refseq	0	0	1
MIR9-2	NR_030741	chr5	-	87962670	87962757	NR_030741_refseq	0	0	1
MIR9-3	NR_029692	chr15	+	89911247	89911337	NR_029692_refseq	0	0	1
MIR920	NR_030625	chr12	+	24365354	24365429	NR_030625_refseq	0	0	1
MIR921	NR_030626	chr1	-	166123979	166124035	NR_030626_refseq	0	0	1
MIR922	NR_030627	chr3	-	197401366	197401447	NR_030627_refseq	0.064179	0.4755395	0.410989557
MIR924	NR_030628	chr18	-	37202086	37202139	NR_030628_refseq	0	0	1
MIR92A1	NR_029508	chr13	+	92003567	92003645	NR_029508_refseq	0	0.0000005	0.999113395
MIR92A2	NR_029509	chrX	-	133303567	133303642	NR_029509_refseq	0	0	1
MIR92B	NR_030281	chr1	+	155164967	155165063	NR_030281_refseq	0	0	1
MIR93	NR_029510	chr7	-	99691390	99691470	NR_029510_refseq	0	0	1
MIR933	NR_030630	chr2	-	176032360	176032437	NR_030630_refseq	0	0	1
MIR934	NR_030631	chrX	+	135633036	135633119	NR_030631_refseq	0	0	1
MIR935	NR_030632	chr19	+	54485560	54485651	NR_030632_refseq	0	0	1
MIR936	NR_030760	chr10	-	105807846	105807944	NR_030760_refseq	0	0	1
MIR937	NR_030633	chr8	-	144895126	144895212	NR_030633_refseq	0	0	1
MIR938	NR_030634	chr10	-	29891192	29891275	NR_030634_refseq	0	0	1
MIR939	NR_030635	chr8	-	145619363	145619445	NR_030635_refseq	0	0	1
MIR940	NR_030636	chr16	+	2321747	2321841	NR_030636_refseq	0	0	1
MIR941-1	NR_030637	chr20	+	62551025	62551124	NR_030637_refseq	0	0	1
MIR941-1	NR_030637	chr20	+	62550801	62550873	NR_030637_refseq	0	0	1
MIR941-2	NR_030638	chr20	+	62551108	62551180	NR_030638_refseq	0	0	1
MIR941-2	NR_030638	chr20	+	62550913	62550985	NR_030638_refseq	0	0	1
MIR941-2	NR_030638	chr20	+	62551220	62551292	NR_030638_refseq	0	0	1
MIR941-3	NR_030639	chr20	+	62550913	62550985	NR_030639_refseq	0	0	1
MIR941-3	NR_030639	chr20	+	62551108	62551180	NR_030639_refseq	0	0	1
MIR941-3	NR_030639	chr20	+	62551220	62551292	NR_030639_refseq	0	0	1
MIR941-4	NR_040032	chr20	+	62550913	62550985	NR_040032_refseq	0	0	1
MIR941-4	NR_040032	chr20	+	62551108	62551180	NR_040032_refseq	0	0	1
MIR941-4	NR_040032	chr20	+	62551220	62551292	NR_040032_refseq	0	0	1
MIR941-5	NR_128719	chr20	+	62551220	62551292	NR_128719_refseq	0	0	1
MIR941-5	NR_128719	chr20	+	62551108	62551180	NR_128719_refseq	0	0	1
MIR941-5	NR_128719	chr20	+	62550913	62550985	NR_128719_refseq	0	0	1
MIR942	NR_030640	chr1	+	117637264	117637350	NR_030640_refseq	0	0	1
MIR943	NR_030641	chr4	-	1988110	1988204	NR_030641_refseq	0	0	1
MIR944	NR_030642	chr3	+	189547710	189547798	NR_030642_refseq	0	0	1
MIR95	NR_029511	chr4	-	8007027	8007108	NR_029511_refseq	0	0	1
MIR9500	NR_128707	chr2	+	219687812	219687877	NR_128707_refseq	0	0	1
MIR96	NR_029512	chr7	-	129414532	129414609	NR_029512_refseq	0	0	1
MIR98	NR_029513	chrX	-	53583183	53583302	NR_029513_refseq	0	0	1
MIR99A	NR_029514	chr21	+	17911408	17911489	NR_029514_refseq	0	0	1
MIR99AHG	NR_027790	chr21	+	17442841	17982094	NR_027790_refseq	0	0	1
MIR99AHG	NR_027791	chr21	+	17566698	17982094	NR_027791_refseq	0	0	1
MIR99AHG	NR_111004	chr21	+	17443433	17982094	NR_111004_refseq	0	0	1
MIR99AHG	NR_111005	chr21	+	17443433	17982094	NR_111005_refseq	0	0	1
MIR99B	NR_029843	chr19	+	52195864	52195934	NR_029843_refseq	0	0	1
MIRLET7A1	NR_029476	chr9	+	96938238	96938318	NR_029476_refseq	0	0	1
MIRLET7A2	NR_029477	chr11	-	122017229	122017301	NR_029477_refseq	0	0	1
MIRLET7A3	NR_029478	chr22	+	46508628	46508702	NR_029478_refseq	0	0	1
MIRLET7B	NR_029479	chr22	+	46509565	46509648	NR_029479_refseq	0	0	1
MIRLET7BHG	NR_027033	chr22	+	46481876	46509808	NR_027033_refseq	0.423041	0.2416305	0.751053829
MIRLET7BHG	NR_110479	chr22	+	46481876	46509808	NR_110479_refseq	0	0	1
MIRLET7C	NR_029480	chr21	+	17912147	17912231	NR_029480_refseq	0	0	1
MIRLET7D	NR_029481	chr9	+	96941115	96941202	NR_029481_refseq	0	0	1
MIRLET7DHG	NR_046163	chr9	-	96938851	96966848	NR_046163_refseq	0.2851105	1.432544	0.220656091
MIRLET7DHG	NR_046165	chr9	-	96938851	96966848	NR_046165_refseq	0	0	1
MIRLET7E	NR_029482	chr19	+	52196038	52196117	NR_029482_refseq	0	0	1
MIRLET7F1	NR_029483	chr9	+	96938628	96938715	NR_029483_refseq	0	0	1
MIRLET7F2	NR_029484	chrX	-	53584152	53584235	NR_029484_refseq	0	0	1
MIRLET7G	NR_029660	chr3	-	52302293	52302377	NR_029660_refseq	0	0	1
MIRLET7I	NR_029661	chr12	+	62997465	62997549	NR_029661_refseq	0	0	1
MIS12	NM_001258217	chr17	+	5389693	5394130	NM_001258217_refseq	1.1776105	1.9657795	0.537006448
MIS12	NM_001258218	chr17	+	5389693	5394130	NM_001258218_refseq	0	0	1
MIS12	NM_001258219	chr17	+	5389693	5394130	NM_001258219_refseq	0	0	1
MIS12	NM_001258220	chr17	+	5389693	5394130	NM_001258220_refseq	0	0	1
MIS12	NM_024039	chr17	+	5390212	5394130	NM_024039_refseq	0	0	1
MIS18A	NM_018944	chr21	-	33640529	33651376	NM_018944_refseq	2.911621	1.0074305	0.161048985
MIS18BP1	NM_018353	chr14	-	45672392	45722605	NM_018353_refseq	1.001902	1.414294	0.738778864
MISP	NM_173481	chr19	+	751145	764318	NM_173481_refseq	0	0	1
MITD1	NM_138798	chr2	-	99785725	99797492	NM_138798_refseq	0	0	1
MITF	NM_000248	chr3	+	69985750	70017488	NM_000248_refseq	0.1160825	0.03391	0.75650416
MITF	NM_001184967	chr3	+	69812706	70017488	NM_001184967_refseq	0.116164	0.5084455	0.477432948
MITF	NM_001184968	chr3	+	69985750	69988216	NM_001184968_refseq	0	0	1
MITF	NM_006722	chr3	+	69812961	70017488	NM_006722_refseq	0	0.371948	0.316698456
MITF	NM_198158	chr3	+	69985750	70017488	NM_198158_refseq	0	0	1
MITF	NM_198159	chr3	+	69788585	70017488	NM_198159_refseq	16.015045	15.7912745	0.962376939
MITF	NM_198177	chr3	+	69915374	70017488	NM_198177_refseq	0.38533	0	0.303878
MITF	NM_198178	chr3	+	69985750	70017488	NM_198178_refseq	0	0	1
MIXL1	NM_001282402	chr1	+	226411318	226414756	NM_001282402_refseq	0	0	1
MIXL1	NM_031944	chr1	+	226411318	226414756	NM_031944_refseq	0	0	1
MKI67	NM_001145966	chr10	-	129894924	129924468	NM_001145966_refseq	0	0	1
MKI67	NM_002417	chr10	-	129894924	129924468	NM_002417_refseq	7.536498	4.6286805	0.448544673
MKKS	NM_018848	chr20	-	10385427	10412573	NM_018848_refseq	1.695415	1.994956	0.837849162
MKKS	NM_170784	chr20	-	10385427	10414887	NM_170784_refseq	0	0	1
MKKS	NR_072977	chr20	-	10385427	10414887	NR_072977_refseq	0	0	1
MKL1	NM_001282660	chr22	-	40806284	40859444	NM_001282660_refseq	0	0	1
MKL1	NM_001282661	chr22	-	40806284	41032723	NM_001282661_refseq	0	0	1
MKL1	NM_001282662	chr22	-	40806284	41032723	NM_001282662_refseq	19.8453655	14.5040425	0.492966379
MKL1	NM_020831	chr22	-	40806284	41032723	NM_020831_refseq	0	0	1
MKL2	NM_014048	chr16	+	14165195	14360630	NM_014048_refseq	0	0	1
MKLN1	NM_001145354	chr7	+	130794854	131181398	NM_001145354_refseq	1.3429405	0	0.060364305
MKLN1	NM_013255	chr7	+	131012594	131181398	NM_013255_refseq	0	0	1
MKLN1-AS	NR_125364	chr7	-	130994502	131012538	NR_125364_refseq	0.421364	0.5524225	0.862538159
MKNK1	NM_001135553	chr1	-	47023078	47069966	NM_001135553_refseq	0	0	1
MKNK1	NM_003684	chr1	-	47023078	47069966	NM_003684_refseq	104.146961	65.580748	0.326680854
MKNK1	NM_198973	chr1	-	47023078	47069966	NM_198973_refseq	0	0	1
MKNK1	NR_024174	chr1	-	47023078	47069966	NR_024174_refseq	0	0	1
MKNK1	NR_024176	chr1	-	47023078	47069966	NR_024176_refseq	0	0	1
MKNK1-AS1	NR_038403	chr1	+	47004367	47035927	NR_038403_refseq	0	0	1
MKNK2	NM_017572	chr19	-	2037469	2051243	NM_017572_refseq	2.2881505	6.225046	0.279017284
MKNK2	NM_199054	chr19	-	2037469	2051243	NM_199054_refseq	28.547615	10.672358	0.31530225
MKRN1	NM_001145125	chr7	-	140155982	140179369	NM_001145125_refseq	0	0	1
MKRN1	NM_001291663	chr7	-	140155982	140179369	NM_001291663_refseq	0	0.6479705	0.188212574
MKRN1	NM_013446	chr7	-	140152839	140179369	NM_013446_refseq	2.6989035	4.2670745	0.451495884
MKRN1	NR_117084	chr7	-	140152839	140179369	NR_117084_refseq	0	0	1
MKRN2	NM_001271707	chr3	+	12598512	12625210	NM_001271707_refseq	0	0	1
MKRN2	NM_014160	chr3	+	12598512	12625210	NM_014160_refseq	0	0	1
MKRN2OS	NM_001195279	chr3	-	12581279	12586963	NM_001195279_refseq	1.3892815	0.8100375	0.593543251
MKRN3	NM_005664	chr15	+	23810453	23813166	NM_005664_refseq	1.173909	0	0.078052696
MKRN7P	NR_026640	chr20	-	45092298	45093931	NR_026640_refseq	0	0	1
MKRN9P	NR_033410	chr12	-	88176662	88178488	NR_033410_refseq	0.014284	0	0.841652554
MKS1	NM_001165927	chr17	-	56282796	56296966	NM_001165927_refseq	0	0	1
MKS1	NM_017777	chr17	-	56282796	56296666	NM_017777_refseq	0.6436505	1.3768525	0.495261899
MKX	NM_001242702	chr10	-	27961802	28034778	NM_001242702_refseq	0	0	1
MKX	NM_173576	chr10	-	27961802	28034778	NM_173576_refseq	1.7645285	0.225319	0.117767144
MKX-AS1	NR_121652	chr10	+	28033543	28056728	NR_121652_refseq	0	0	1
MLANA	NM_005511	chr9	+	5890908	5909822	NM_005511_refseq	4.808814	3.620618	0.646510213
MLC1	NM_015166	chr22	-	50497819	50524358	NM_015166_refseq	1.014424	0.509111	0.57267866
MLC1	NM_139202	chr22	-	50497819	50523781	NM_139202_refseq	0	0	1
MLEC	NM_001303627	chr12	+	121126112	121139667	NM_001303627_refseq	0.114359	19.152565	4.76197E-07
MLEC	NM_001303628	chr12	+	121124926	121139667	NM_001303628_refseq	0	0	1
MLEC	NM_014730	chr12	+	121124926	121139667	NM_014730_refseq	3.8735475	29.588987	0.019145214
MLF1	NM_001130156	chr3	+	158288952	158324249	NM_001130156_refseq	0	0	1
MLF1	NM_001130157	chr3	+	158288952	158324249	NM_001130157_refseq	0	0	1
MLF1	NM_001195432	chr3	+	158288952	158324249	NM_001195432_refseq	0.2575005	0.5027335	0.702209444
MLF1	NM_001195433	chr3	+	158288952	158324249	NM_001195433_refseq	0	0	1
MLF1	NM_001195434	chr3	+	158288952	158324249	NM_001195434_refseq	0	0.4676575	0.26164791
MLF1	NM_022443	chr3	+	158288952	158324249	NM_022443_refseq	0	0	1
